symbol,symbolName,fullName,shortJobTitle,transactionType,amount,reportedPrice,usdValue,eodHolding,transactionDate,symbolCode,hasOptions,symbolType
SKYQ,Sky Quarry Inc,Matthew C Flemming,N/A,Award,"550,000",0.00000,"207,405","578,789",11/07/25,STK,No,1
SKYQ,Sky Quarry Inc,David O Sealock,N/A,Sell,"38,062",0.40000,"15,225","477,510",11/07/25,STK,No,1
GLRE,Greenlight Cap. Re.,Thomas James Curnock,ChfUn'writingOff,Sell,"9,942",12.58000,"125,070","169,890",11/07/25,STK,Yes,1
AVBC,Avidia Bancorp Inc,Michael Dennis Murphy,Chair,Buy,"10,000",15.11750,"151,174","70,000",11/07/25,STK,No,1
TK,Teekay Corporation Ltd,Heidi Locke Simon,Chair,Sell,"47,577",9.67430,"460,274",N/A,11/07/25,STK,Yes,1
NTHI,Neonc Technologies Holdings Inc,American Shareholder,N/A,Award,"1,200,000",0.00000,"11,820,000","7,482,140",11/06/25,UIT,No,11
PI,Impinj Inc,Daniel Patrick Gibson,N/A,Sell,"23,157",171.95000,"3,981,846","1,824,486",11/06/25,STK,Yes,1
LFVN,Lifevantage Corp,Michael A Beindorff,N/A,Award,"13,531",0.00000,"91,334","133,428",11/06/25,STK,Yes,1
LFVN,Lifevantage Corp,Darwin Lewis,N/A,Award,"13,531",0.00000,"91,334","130,748",11/06/25,STK,Yes,1
LFVN,Lifevantage Corp,Judd Dayton,N/A,Award,"13,531",0.00000,"91,334","796,487",11/06/25,STK,Yes,1
LFVN,Lifevantage Corp,Raymond B Greer,N/A,Award,"13,531",0.00000,"91,334","112,819",11/06/25,STK,Yes,1
LFVN,Lifevantage Corp,Cynthia Latham,N/A,Award,"13,531",0.00000,"91,334","64,879",11/06/25,STK,Yes,1
LFVN,Lifevantage Corp,Rajendran Anbalagan,N/A,Award,"13,531",0.00000,"91,334","23,999",11/06/25,STK,Yes,1
RUN,Sunrun Inc,Craig Cornelius,N/A,Award,"1,383",0.00000,"28,240","1,383",11/06/25,STK,Yes,1
MYPS,Playstudios Inc,Scott Edward Peterson,CFO,Sell,"30,000",0.79000,"23,700","605,837",11/06/25,STK,Yes,1
TSLA,Tesla Inc,Elon Musk,CEO,Award,"423,743,904",0.00000,"188,951,644,232","933,106,712",11/06/25,STK,Yes,1
TNET,Trinet Group Inc,Paul Edward Chamberlain,N/A,Sell,600,57.81000,"34,687","37,840",11/06/25,STK,Yes,1
YOU,Clear Secure Inc Cl A,Adam Wiener,N/A,Sell,"6,000",36.04000,"216,240","187,634",11/06/25,STK,Yes,1
PWR,Quanta Services,Donald C Wayne,Gen Cou,Sell,"14,000",443.81020,"6,213,343","34,075",11/06/25,STK,Yes,1
PWR,Quanta Services,Gerald A Ducey JR,Div. Pres.,Sell,"7,653",446.08000,"3,413,851","19,960",11/06/25,STK,Yes,1
MTSI,Macom Technology S,Ambra R Roth,Gen Cou & Sec,Award,"38,591",0.00000,"6,441,610","46,731",11/06/25,STK,Yes,1
MTSI,Macom Technology S,Robert Dennehy,Ops,Award,"38,801",0.00000,"6,476,662","47,182",11/06/25,STK,Yes,1
MTSI,Macom Technology S,Stephen G Daly,Chair & CEO,Award,"114,177",0.00000,"19,058,425","146,754",11/06/25,STK,Yes,1
COHR,Coherent Corp,Dr Giovanni Barbarossa,Chf Strategy Ofc,Sell,"60,706",160.00000,"9,712,960","163,158",11/06/25,STK,Yes,1
SITM,Sitime Corp,Rajesh Vashist,Chair & CEO,Sell,"10,000",329.00000,"3,290,001","467,607",11/06/25,STK,Yes,1
MAR,Marriot Int Cl A,William (Liam) P Brown,Reg. CEO,Sell,"6,666",280.03600,"1,866,720","11,000",11/06/25,STK,Yes,1
ARQT,Arcutis Biotherapeutics Inc,L. Todd Edwards,EVP/CCO,Sell,"29,131",25.15970,"732,927","150,193",11/06/25,STK,Yes,1
COIN,Coinbase Global Inc Cl A,Frederick R Wilson,Lead Indpdt. Dir,Sell,"10,000",301.45870,"3,014,587","257,389",11/06/25,STK,Yes,1
MTSI,Macom Technology S,Donghyun Thomas Hwang,Sales,Award,"38,591",0.00000,"6,441,610","71,044",11/06/25,STK,Yes,1
MTSI,Macom Technology S,John F Kober,CFO,Award,"50,400",0.00000,"8,412,769","97,974",11/06/25,STK,Yes,1
MDXG,Mimedx Group Inc,Kimberly Maersk-Moller,Chf Com Off.,Sell,"58,300",7.41560,"432,329","236,982",11/06/25,STK,Yes,1
NYT,New York Times Company,Meredith A Kopit Levien,CEO,Sell,"16,972",59.68300,"1,012,940","106,365",11/06/25,STK,Yes,1
RBLX,Roblox Corp Cl A,Matthew D Kaufman,Chf Off.,Sell,"6,000",101.48000,"608,879","260,642",11/06/25,STK,Yes,1
BA,Boeing Company,Uma M Amuluru,CHRO,Sell,"1,366",197.66400,"270,009","14,656",11/06/25,STK,Yes,1
QURE,Uniqure N.V.,Robert Gut,N/A,Sell,"15,594",27.25970,"425,088","40,145",11/06/25,STK,Yes,1
MHK,Mohawk Industries,Suzanne L Helen,N/A,Sell,"1,250",107.43000,"134,288","224,524",11/06/25,STK,Yes,1
MD,Pediatrix Medical Group Inc,Laura A Linynsky,N/A,Sell,"10,000",21.65000,"216,499","32,232",11/06/25,STK,Yes,1
PSBD,Palmer Square Capital Bdc Inc,American Shareholder,N/A,Sell,"30,000",11.97000,"359,100","3,145,027",11/06/25,STK,No,1
FSLR,First Solar Inc,Michael T Sweeney,N/A,Sell,"4,500",271.11000,"1,219,995","13,662",11/06/25,STK,Yes,1
ALB,Albemarle Corp,Neal Sheorey,CFO,Award,"1,953",0.00000,"178,230","12,210",11/06/25,STK,Yes,1
AMTM,Amentum Holdings Inc,Stephen A Arnette,N/A,Award,"12,701",0.00000,"276,754","31,628",11/06/25,STK,Yes,1
AMTM,Amentum Holdings Inc,Sean Thomas Mullen,CGO,Award,"4,838",0.00000,"105,420","3,217",11/06/25,STK,Yes,1
MTSI,Macom Technology S,Wayne Mack Struble,Div. Sr.VP,Award,"20,988",0.00000,"3,503,317","38,800",11/06/25,STK,Yes,1
TISI,Team Inc,Nelson M Haight,CFO,Award,"18,703",0.00000,"296,630","42,247",11/06/25,STK,No,1
TISI,Team Inc,Keith Tucker,CEO,Award,"28,054",0.00000,"444,936","51,672",11/06/25,STK,No,1
AMTM,Amentum Holdings Inc,Steven J Demetriou,Chair,Award,"90,727",0.00000,"1,976,941","706,352",11/06/25,STK,Yes,1
AMTM,Amentum Holdings Inc,John E Heller,CEO,Award,"39,617",0.00000,"863,255","113,543",11/06/25,STK,Yes,1
AMTM,Amentum Holdings Inc,Jill L Bruning,CTO,Award,"4,838",0.00000,"105,420","3,381",11/06/25,STK,Yes,1
AMTM,Amentum Holdings Inc,Travis B. Johnson,CFO & CAO,Award,"12,097",0.00000,"263,593","8,455",11/06/25,STK,Yes,1
FSLY,Fastly Inc,Artur Bergman,CTO,Sell,"220,000",10.66520,"2,346,344","7,571,525",11/06/25,STK,Yes,1
TRMB,Trimble Navigation,Kaigham Gabriel,N/A,Sell,"1,718",81.00000,"139,158","15,170",11/06/25,STK,Yes,1
TMUS,T-Mobile US,Srinivasan Gopalan,CEO,Buy,"9,800",201.82000,"1,977,836","90,258",11/06/25,STK,Yes,1
TEVA,Teva Pharmaceutical Industries ADR,Roberto Mignone,N/A,Sell,"200,000",24.10940,"4,821,880","600,315",11/06/25,STK,Yes,1
SPSC,Sps Commerce Inc,Mark Partin,N/A,Award,"2,485",0.00000,"199,993","2,485",11/06/25,STK,Yes,1
DDOG,Datadog Inc Cl A,Michael James Callahan,N/A,Sell,"12,500",187.47000,"2,343,376","32,108",11/06/25,STK,Yes,1
CURI,Curiositystream Inc,P Brady Hayden,CFO,Sell,"17,508",3.86700,"67,704","45,817",11/06/25,STK,Yes,1
ESTA,Establishment Labs Holdings Inc,American Shareholder,N/A,Sell,"7,591",65.00000,"493,415","3,075,194",11/06/25,STK,Yes,1
CTMX,Cytomx Thera,Sean A Mccarthy,Chair & CEO,Sell,"101,793",4.53770,"461,906","1,081,049",11/06/25,STK,Yes,1
TEVA,Teva Pharmaceutical Industries ADR,Amir Weiss,Fin.,Sell,"12,300",24.43610,"300,564","17,950",11/06/25,STK,Yes,1
ICHR,Ichor Holdings Ltd,Iain Mackenzie,Chair,Buy,"10,000",15.28000,"152,799","120,011",11/06/25,STK,Yes,1
FDS,Factset Research Systems Inc,Goran Skoko,Chf Revenue Of,Buy,500,252.93000,"126,464","9,192",11/06/25,STK,Yes,1
ECPG,Encore Capital Group,John Yung,Reg. CEO,Sell,"5,000",50.00000,"250,000","57,609",11/06/25,STK,Yes,1
ECPG,Encore Capital Group,Ryan Bell,Div. Pres.,Sell,"5,000",50.00000,"250,000","57,910",11/06/25,STK,Yes,1
FROG,Jfrog Ltd,Ben Haim Shlomi,Chair & CEO,Sell,"15,000",46.00770,"690,116","4,869,152",11/06/25,STK,Yes,1
BIO,Bio-Rad Laboratories,James J Barry,Div. Pres,Sell,700,306.18200,"214,289",510,11/06/25,STK,Yes,1
MIR,Mirion Technologies Inc,Brian Schopfer,CFO,Sell,"100,000",27.65420,"2,765,420","904,432",11/06/25,STK,Yes,1
CURI,Curiositystream Inc,Rebecca R Reed,Gen Cou,Sell,"4,559",4.06000,"18,509","26,774",11/06/25,STK,Yes,1
CTS,Cts Corp,Robert A Profusek,N/A,Award,"3,500",0.00000,"143,534","103,542",11/06/25,STK,Yes,1
AENT,Alliance Entertainment Holding Corp,Sheila Bangalore,N/A,Award,"2,630",0.00000,"16,569","2,630",11/06/25,STK,No,1
AENT,Alliance Entertainment Holding Corp,Dmitry Kozko,N/A,Award,"2,630",0.00000,"16,569","2,630",11/06/25,STK,No,1
CTS,Cts Corp,Randy Stone,N/A,Award,"3,500",0.00000,"143,534","12,200",11/06/25,STK,Yes,1
CTS,Cts Corp,Alfonso G Zulueta,N/A,Award,"3,500",0.00000,"143,534","35,913",11/06/25,STK,Yes,1
FANG,Diamondback Energy,Matthew Kaes Van?T Hof,CEO,Sell,"10,000",140.61400,"1,406,140","119,264",11/06/25,STK,Yes,1
ABNB,Airbnb Inc Cl A,Aristotle N Balogh,CTO,Sell,600,122.38000,"73,428","195,406",11/06/25,STK,Yes,1
CTS,Cts Corp,Donna M Costello,N/A,Award,"3,500",0.00000,"143,534","19,500",11/06/25,STK,Yes,1
CTS,Cts Corp,Amy M Dodrill,N/A,Award,"3,500",0.00000,"143,534","8,800",11/06/25,STK,Yes,1
OMEX,Odyssey Marine Expl,Todd E Siegel,N/A,Award,"7,042",0.00000,"13,520","92,030",11/06/25,STK,Yes,1
CTS,Cts Corp,William S Johnson,N/A,Award,"3,500",0.00000,"143,534","46,700",11/06/25,STK,Yes,1
NWPP,New Peoples Bankshar,Blain Scott White,N/A,Buy,"16,000",3.43000,"54,879","5,733,956",11/06/25,STK:OTC,No,1
NWPP,New Peoples Bankshar,Harold L Keene,Chair,Buy,"5,000",3.40000,"17,001","4,560,418",11/06/25,STK:OTC,No,1
PRAA,Pra Group Inc,Geir Langfeldt Olsen,N/A,Buy,"15,000",14.15000,"212,250","79,841",11/06/25,STK,Yes,1
PFS,Provident Financial Services,George Lista,Div. Pres.,Sell,"8,262",18.35000,"151,606","123,538",11/06/25,STK,Yes,1
ECAT,Blackrock ESG Capital Allocation Trust,American Shareholder,N/A,Sell,"57,053",16.10000,"918,554","27,117,620",11/06/25,UIT,No,11
AFB,Alliance National Municipal,American Shareholder,N/A,Sell,"19,623",10.91000,"214,087","2,869,239",11/06/25,UIT,No,11
CEPO,Cantor Equity Partners I Cl A,American Shareholder,N/A,Sell,"250,000",10.42500,"2,606,249","2,048,679",11/06/25,UIT,Yes,11
SMPL,The Simply Good Foods Company,Christopher J Bealer,CFO,Buy,"9,946",20.01000,"199,019","32,966",11/06/25,STK,Yes,1
ITGR,Integer Holdings Corp,Cheryl C Capps,N/A,Buy,"1,600",66.70000,"106,720","11,702",11/06/25,STK,Yes,1
KREF,KKR Real Estate Finance Trust Inc,Matthew A Salem,CEO,Buy,"32,000",7.84260,"250,963","561,825",11/06/25,STK,Yes,1
KREF,KKR Real Estate Finance Trust Inc,W Patrick Mattson,COO & Co Sec,Buy,"13,000",7.90810,"102,805","386,787",11/06/25,STK,Yes,1
KREF,KKR Real Estate Finance Trust Inc,Terrance R Ahern,N/A,Buy,"23,700",7.81420,"185,197","62,556",11/06/25,STK,Yes,1
AFL,Aflac Inc,Frederic Jean Guy Simard,Div. CFO,Sell,"1,722",112.50000,"193,725","1,953",11/06/25,STK,Yes,1
NCLH,Norwegian Cruise Ord,Stella David,Chair,Buy,"6,986",18.59000,"129,870","103,474",11/06/25,STK,Yes,1
NCLH,Norwegian Cruise Ord,Zillah Byng-Thorne,N/A,Buy,"29,008",18.11000,"525,335","87,307",11/06/25,STK,Yes,1
MTDR,Matador Resources Company,Robert T Macalik,CFO,Buy,"1,500",38.25000,"57,374","144,000",11/06/25,STK,Yes,1
MTDR,Matador Resources Company,Van H Singleton ii,Div. Pres.,Buy,500,38.28000,"19,141","295,423",11/06/25,STK,Yes,1
MTDR,Matador Resources Company,Joseph Wm Foran,Chair & CEO,Buy,"1,000",38.14000,"38,140","5,443,525",11/06/25,STK,Yes,1
FVRR,Fiverr International Ltd,Sharon Steiner,CHRO,Sell,"29,143",20.56000,"599,179",N/A,11/06/25,STK,Yes,1
EL,Estee Lauder Companies,American Shareholder,N/A,Sell,"5,670,000",89.70000,"508,599,000",0,11/06/25,STK,Yes,1
EL,Estee Lauder Companies,American Shareholder,N/A,Sell,"2,845,283",89.70000,"255,221,885",0,11/06/25,STK,Yes,1
EL,Estee Lauder Companies,American Shareholder,N/A,Sell,"2,786,040",89.70000,"249,907,788",0,11/06/25,STK,Yes,1
AL,Air Lease Corp Cl A,Gregory B Willis,CFO,Sell,"23,481",63.83030,"1,498,800","56,408",11/06/25,STK,Yes,1
S,Sentinelone Inc Cl A,Tomer Weingarten,Chair & CEO,Sell,"57,941",16.41350,"951,015","1,251,780",11/06/25,STK,Yes,1
NXGL,Nexgel Inc,Adam Levy,CEO,Sell,"4,000",2.52110,"10,084","367,692",11/06/25,STK,No,1
THC,Tenet Healthcare Corp,R Scott Ramsey,PAO,Sell,"13,322",205.10730,"2,732,440",0,11/06/25,STK,Yes,1
CDNS,Cadence Design Sys,Chin-Chi Teng,GM,Sell,"3,400",324.94000,"1,104,796","123,381",11/06/25,STK,Yes,1
VSTD,Vestand Inc,James Chae,N/A,Sell,"109,427",0.55970,"61,247","2,299,371",11/06/25,STK,No,1
KTOS,Kratos Defense & Security Inc,David M Carter,Div. Pres.,Sell,"4,000",73.63950,"294,558","89,809",11/06/25,STK,Yes,1
U,Unity Software Inc,Jarrod Yahes,CFO,Sell,"15,000",41.14960,"617,244","623,504",11/06/25,STK,Yes,1
MEC,Mayville Engineering Company,Craig D Nichols,Ops,Award,"1,134",0.00000,"18,927","1,134",11/06/25,STK,Yes,1
ENSG,The Ensign Group IN,Dr John O Agwunobi,N/A,Sell,246,188.87000,"46,462","8,879",11/06/25,STK,Yes,1
EXPI,eXp World Holdings Inc,Leonardo Pareja,Subs CEO,Award,"9,371",0.00000,"90,899","34,684",11/06/25,STK,Yes,1
IHT,Innsuites Hospitality Trust,James F Wirth,Chair & CEO,Sell,"22,500",1.48510,"33,415","6,091,796",11/06/25,STK,No,1
TREX,Trex Company,Amy M Fernandez,CLO & Sec.,Award,"29,198",0.00000,"932,000","52,151",11/06/25,STK,Yes,1
TEAM,Atlassian Corp,Michael Cannon-Brookes,CEO,Sell,"7,665",155.88140,"1,194,831","283,605",11/06/25,STK,Yes,1
PEGA,Pegasystems Inc,Alan Trefler,Chair & CEO,Sell,"90,000",59.35280,"5,341,752","77,375,183",11/06/25,STK,Yes,1
CRL,Charles River Laboratories Intl,Michael Gunnar Knell,Int CFO & CAO,Award,"2,926",0.00000,"499,995","13,460",11/06/25,STK,Yes,1
NCDL,Nuveen Churchill Direct Lending Corp,Kenneth J Kencel,Chair & CEO,Buy,"20,000",14.22000,"284,400","103,058",11/06/25,STK,No,1
EVOK,Evoke Pharma,Roger M Klein,N/A,Sell,"9,000",10.65390,"95,885","154,000",11/06/25,STK,No,1
IONS,Ionis Pharmaceuticals,Brian Birchler,Dev.,Sell,"8,000",76.17240,"609,379","48,826",11/06/25,STK,Yes,1
TEAM,Atlassian Corp,Scott Farquhar,N/A,Sell,"7,665",155.88170,"1,194,834","283,605",11/06/25,STK,Yes,1
NTRS,Northern Trust Corp,Steven Fradkin,V.Chair,Sell,"9,376",128.00000,"1,200,128","250,109",11/06/25,STK,Yes,1
SYK,Stryker Corp,Ronda E Stryker,N/A,Sell,"520,000",355.01180,"184,606,136","16,319,726",11/06/25,STK,Yes,1
DBD,Diebold Nixdorf Incorporated,American Shareholder,N/A,Sell,"251,726",63.19030,"15,906,641","5,716,672",11/06/25,STK,Yes,1
YELP,Yelp Inc,Joseph (Jed) R Nachman,COO,Sell,"7,000",32.15520,"225,087","212,668",11/06/25,STK,Yes,1
PMTS,CPI Card Group,Sanford H Riley,Chair,Buy,"10,000",14.19990,"141,999","51,457",11/06/25,STK,No,1
ZOMDF,Zomedica Corp,Russell Kevin Klass,Sales,Buy,"253,007",0.08000,"20,240","5,509,101",11/06/25,STK:OTC,No,1
EBAY,Ebay Inc,Jamie Iannone,CEO,Sell,"14,442",81.06620,"1,170,758","446,617",11/06/25,STK,Yes,1
BWB,Bridgewater Bancshares Inc,Lisa M Salazar,COO,Sell,"2,175",16.72000,"36,367","32,091",11/06/25,STK,Yes,1
COF,Capital One Financial Corp,Neal Blinde,Div. Exec,Sell,"43,200",221.83000,"9,583,056","73,020",11/06/25,STK,Yes,1
TBLA,Taboola.com Ltd,Eldad Maniv,COO,Sell,"424,861",3.77930,"1,605,677","10,392,460",11/06/25,STK,Yes,1
CUBI,Customers Bancorp,Jay S Sidhu,Chair & CEO,Sell,"23,435",67.75790,"1,587,907","1,524,234",11/06/25,STK,Yes,1
RDNW,Ridenow Group Inc,Joshua J Barsetti,CFO & EVP,Award,"182,000",0.00000,"746,200","182,000",11/06/25,STK,Yes,1
NTCT,Netscout Systems,John Downing,Sales & Ops,Sell,"1,238",30.00000,"37,140","135,494",11/06/25,STK,Yes,1
MORN,Morningstar Inc,Joseph D Mansueto,Chair,Sell,"11,343",211.24360,"2,396,136","14,773,431",11/06/25,STK,Yes,1
COLL,Collegium Pharma,Colleen Tupper,CFO,Sell,"30,000",40.52510,"1,215,753","126,667",11/06/25,STK,Yes,1
CNP,Centerpoint Energy Inc,Phillip R Smith,Chair,Sell,"6,200",38.83000,"240,746","65,577",11/06/25,STK,Yes,1
TREX,Trex Company,Prithvi Gandhi,CFO & PAO,Award,"15,664",0.00000,"499,995","15,664",11/06/25,STK,Yes,1
NPO,Enpro Inc,Eric A Vaillancourt,CEO,Sell,"2,272",227.00000,"515,744","41,036",11/06/25,STK,Yes,1
JCI,Johnson Controls Intl,Lei Zhang Schlitz,Div. VP.,Sell,"10,500",122.03000,"1,281,315","115,220",11/06/25,STK,Yes,1
NBTB,NBT Bancorp Inc,Timothy E Delaney,N/A,Buy,"10,000",40.97500,"409,750","51,894",11/06/25,STK,Yes,1
SXC,Suncoke Energy Inc,Ralph M Della Ratta,N/A,Buy,"7,288",6.86000,"49,995","86,293",11/06/25,STK,Yes,1
RRBI,Red River Bancshares Inc,Teddy Ray Price,Chair,Buy,"1,046",65.76300,"68,789","446,586",11/06/25,STK,No,1
HCC,Warrior Met Coal Inc,Walter J Scheller,CEO,Sell,"18,966",75.00000,"1,422,450","394,183",11/06/25,STK,Yes,1
ENTG,Entegris Inc,Joseph Colella,Gen Cou,Sell,"3,577",88.41000,"316,242","34,364",11/06/25,STK,Yes,1
MGYR,Magyar Bancorp Inc,Maureen Ruane,N/A,Award,"1,464",0.00000,"24,112","5,154",11/06/25,STK,No,1
DGICA,Donegal Group Cl A,American Shareholder,N/A,Buy,"16,000",19.11760,"305,882","13,678,579",11/06/25,STK,No,1
YUM,Yum! Brands,Scott Mezvinsky,Div. CEO,Sell,"1,755",148.81000,"261,161","1,487",11/06/25,STK,Yes,1
CMPR,Cimpress N.V. Ord,Sean E. Quinn,CFO,Buy,"4,000",62.79360,"251,174","36,484",11/06/25,STK,Yes,1
PARR,Par Pacific Holdings Inc,Richard Creamer,Div. EVP,Sell,"15,848",41.22000,"653,255","54,654",11/06/25,STK,Yes,1
AER,Aercap Holdings N.V.,Peter Anderson,Chf Com Off.,Sell,"197,965",133.63000,"26,454,062",N/A,11/06/25,STK,Yes,1
TTAN,Servicetitan Inc Cl A,Ara Mahdessian,Chair & CEO,Sell,"60,805",91.47510,"5,562,143",0,11/06/25,STK,Yes,1
GTE,Gran Tierra Energy Inc,American Shareholder,N/A,Buy,"648,000",3.93750,"2,551,500","5,745,688",11/06/25,STK,Yes,1
HOWL,Werewolf Therapeutics Inc,Dr Luke Evnin,Chair,Sell,"155,885",1.21780,"189,837","3,787,474",11/06/25,STK,Yes,1
HOWL,Werewolf Therapeutics Inc,Ansbert K Gadicke,N/A,Sell,"242,890",1.21780,"295,792","5,904,720",11/06/25,STK,Yes,1
SCKT,Socket Mobile,Charlie Bass,N/A,Buy,"10,000",1.05960,"10,596","1,623,151",11/06/25,STK,No,1
SWK,Stanley Black & Decker Inc,Janet Link,Gen Cou & Sec,Sell,"11,766",69.07730,"812,764",0,11/06/25,STK,Yes,1
VTR,Ventas Inc,Peter J Bulgarelli,Div. EVP,Sell,"4,960",75.05160,"372,255","111,528",11/06/25,STK,Yes,1
BLKB,Blackbaud Inc,Michael P Gianoni,CEO,Sell,"15,000",60.12670,"901,901","372,985",11/06/25,STK,Yes,1
RCKY,Rocky Brands Inc,Curtis A Loveland,Co Sec,Sell,"9,556",31.59090,"301,883","95,454",11/06/25,STK,No,1
AXTI,Axt Inc,Gary L Fischer,CFO,Sell,"22,675",8.87220,"201,177","463,294",11/06/25,STK,Yes,1
ETSY,Etsy Inc,Bradley Minor,CMO,Sell,"1,986",57.81000,"114,810","7,373",11/06/25,STK,Yes,1
NCLH,Norwegian Cruise Ord,Jason M Montague,Chf Off.,Buy,"13,400",18.80750,"252,020","65,791",11/06/25,STK,Yes,1
MTDR,Matador Resources Company,Shelley F Appel,N/A,Buy,"2,880",37.75970,"108,748","1,747,442",11/06/25,STK,Yes,1
CBAN,Colony Bankcorp Inc,Edward G Canup,CBO,Buy,"1,000",16.07500,"16,075","26,542",11/06/25,STK,No,1
NCLH,Norwegian Cruise Ord,Harry Sommer,CEO,Buy,"25,000",18.51730,"462,932","720,728",11/06/25,STK,Yes,1
NCLH,Norwegian Cruise Ord,Mark Kempa,CFO,Buy,"10,635",18.52850,"197,050","369,352",11/06/25,STK,Yes,1
BSX,Boston Scientific Corp,Ellen M Zane,N/A,Sell,"12,891",98.28390,"1,266,977","24,134",11/06/25,STK,Yes,1
SYBT,Stock Yards Bancorp,David L. Hardy,N/A,Buy,"2,000",66.53000,"133,060","2,083",11/06/25,STK,Yes,1
OHI,Omega Healthcare Investors,Vikas Gupta,Chf Invest Off.,Buy,"11,500",42.96680,"494,118","13,773",11/06/25,STK,Yes,1
STLD,Steel Dynamics Inc,Jennifer L Hamann,N/A,Award,122,0.00000,"18,803","4,365",11/06/25,STK,Yes,1
STLD,Steel Dynamics Inc,Richard P Teets Jr,N/A,Award,244,0.00000,"37,608","5,145,998",11/06/25,STK,Yes,1
STLD,Steel Dynamics Inc,Sheree L Bargabos,N/A,Award,244,0.00000,"37,608","25,878",11/06/25,STK,Yes,1
CAT,Caterpillar Inc,David W Maclennan,N/A,Buy,300,568.86000,"170,658","7,947",11/06/25,STK,Yes,1
BKV,Bkv Corp,Lindsay B Larrick,CLO,Sell,"29,187",25.00050,"729,690","137,154",11/06/25,STK,Yes,1
GBCI,Glacier Bancorp Inc,Ryan Thomas Screnar,Chf Adm Off,Buy,979,41.87510,"40,995","13,857",11/06/25,STK,Yes,1
GBCI,Glacier Bancorp Inc,Lee Kenneth Groom,EVP,Buy,"2,425",41.26000,"100,056","14,343",11/06/25,STK,Yes,1
ALV,Autoliv Inc,Petra Albuschus,Div. EVP,Award,328,0.00000,"39,820",647,11/06/25,STK,Yes,1
BGSF,Bgsf Inc,C David Allen Jr,N/A,Award,"5,482",0.00000,"18,749","99,434",11/05/25,STK,Yes,1
BGSF,Bgsf Inc,Richard L Baum Jr,N/A,Award,"5,482",0.00000,"18,749","143,757",11/05/25,STK,Yes,1
SOFI,Sofi Technologies Inc,Christopher Lapointe,CFO,Award,"276,963",0.00000,"8,328,278","1,637,029",11/05/25,STK,Yes,1
SOFI,Sofi Technologies Inc,Anthony Noto,CEO,Award,"2,142,859",0.00000,"64,435,770","11,347,906",11/05/25,STK,Yes,1
AGRI,Agriforce Growing Systems Ltd,Daniel Mendes,N/A,Award,"30,612",0.00000,"85,713","30,612",11/05/25,STK,No,1
ATLX,Atlas Lithium Corp,Marc Fogassa,Chair & CEO,Sell,"27,272",4.45730,"121,560","4,740,348",11/05/25,STK,Yes,1
QS,Quantumscape Corp,Jeffrey B Straubel,N/A,Sell,"27,106",16.92690,"458,821","293,934",11/05/25,STK,Yes,1
BE,Bloom Energy Corp Cl A,Maciej Kurzymski,Int CFO & CAO,Sell,"13,105",144.09000,"1,888,300","93,269",11/05/25,STK,Yes,1
BE,Bloom Energy Corp Cl A,Eddy Zervigon,N/A,Sell,"20,000",141.28000,"2,825,600","67,161",11/05/25,STK,Yes,1
APGE,Apogee Therapeutics Inc,Carl Dambkowski,Chf Med Off.,Sell,"2,725",55.06750,"150,059","282,008",11/05/25,STK,Yes,1
THC,Tenet Healthcare Corp,Tammy Romo,N/A,Sell,645,205.20000,"132,355","34,866",11/05/25,STK,Yes,1
CRWV,Coreweave Inc Cl A,Michael N Intrator,Chair & CEO,Sell,"82,455",113.97170,"9,397,537","6,991,055",11/05/25,STK,Yes,1
PSA-L,Public Storage [Psa/Pl],American Shareholder,N/A,Sell,"3,499",22.19000,"77,643","766,661",11/05/25,UIT,No,11
HIT,Health IN Tech Inc Cl A,Michael David Clarkson,Chf Invest Off.,Award,"8,000",0.00000,"22,800","8,000",11/05/25,STK,No,1
EQB-PR-C.TO,Equitable Group Inc Pref Ser 3,Tilman J Fertitta,N/A,Sell,"7,500",6.51310,"48,848","2,500",11/05/25,STKINT:CA,No,6
PWR,Quanta Services,Worthing F Jackman,N/A,Sell,"6,349",450.45000,"2,859,907","1,930",11/05/25,STK,Yes,1
CRWV,Coreweave Inc Cl A,Chen Goldberg,Eng.,Award,"37,500",0.00000,"4,290,750","37,084",11/05/25,STK,Yes,1
RPRX,Royalty Pharma Plc Cl A,Marshall Urist,EVP,Award,"4,626",0.00000,"186,982","109,569",11/05/25,STK,Yes,1
DKL,Delek Logistics Partners LP,Reuven Spiegel,Div. Pres,Sell,250,45.00000,"11,250","24,462",11/05/25,STK,Yes,1
IAC,Iac Inc,Barry Diller,Chair,Award,"438,757",0.00000,"14,483,369","801,945",11/05/25,STK,Yes,1
TSCO,Tractor Supply Company,Harry (Hal) A Lawton,CEO,Award,"160,192",0.00000,"8,637,553","693,643",11/05/25,STK,Yes,1
PLPC,Preformed Line Prd,John M Hofstetter,Div. EVP,Sell,"1,110",211.85000,"235,154","8,244",11/05/25,STK,No,1
PLPC,Preformed Line Prd,Dennis F Mckenna,CEO,Sell,"1,987",211.85000,"420,947","29,660",11/05/25,STK,No,1
ENSG,The Ensign Group IN,Marivic S Uychiat,N/A,Award,"1,600",0.00000,"303,888","14,563",11/05/25,STK,Yes,1
EXPI,eXp World Holdings Inc,Jesse Hill,CFO,Award,"1,878",0.00000,"18,874","2,874",11/05/25,STK,Yes,1
W,Wayfair Inc,Fiona Tan,CTO,Sell,"6,347",100.54000,"638,127","214,769",11/05/25,STK,Yes,1
